,segment_id,start_time_seconds,end_time_seconds,label
578591,7J7_OGwI2O4,2.491,2.588,/m/0l15bq
578592,7J7_OGwI2O4,2.867,2.98,/m/0l15bq
578593,7J7_OGwI2O4,3.236,3.3939999999999997,/m/0l15bq
578594,7J7_OGwI2O4,3.6039999999999996,10.0,/m/04gy_2
578595,7J7_OGwI2O4,3.679,3.74,/m/0l15bq
578596,7J7_OGwI2O4,5.749,5.847,/m/0l15bq
578597,7J7_OGwI2O4,6.245,6.327999999999999,/m/0l15bq
578598,7J7_OGwI2O4,6.652,6.727,/m/0l15bq
578599,7J7_OGwI2O4,7.765,10.0,/m/04qvtq
578600,7J7_OGwI2O4,8.405,8.533,/m/0l15bq
578601,7J7_OGwI2O4,8.766,8.834,/m/0l15bq
578602,7J7_OGwI2O4,9.187000000000001,9.285,/m/0l15bq
578603,7J7_OGwI2O4,9.624,9.774,/m/0l15bq
579631,H2_jTS4gJFk,9.667,10.0,/m/032s66
579632,H2_jTS4gJFk,2.247,4.012,/m/05zppz
579633,H2_jTS4gJFk,6.212000000000001,6.388,/m/07qcpgn
579634,H2_jTS4gJFk,0.0,10.0,/m/07qwyj0
579635,H2_jTS4gJFk,9.708,10.0,/m/07rv4dm
579636,H2_jTS4gJFk,1.935,2.234,/m/0lyf6
579637,H2_jTS4gJFk,6.0120000000000005,6.097,/t/dd00099
580183,l8P2wU-JyI8,0.0,10.0,/m/04rlf
580184,l8P2wU-JyI8,6.2139999999999995,7.542000000000001,/t/dd00003
580185,l8P2wU-JyI8,7.645,9.423,/t/dd00003
580186,l8P2wU-JyI8,9.741,10.0,/t/dd00003
580685,Q_p6GcY59AE,0.0,10.0,/t/dd00077
580686,Q_p6GcY59AE,0.972,1.102,/t/dd00099
580687,Q_p6GcY59AE,3.344,3.515,/t/dd00099
580688,Q_p6GcY59AE,4.1,4.246,/t/dd00099
580689,Q_p6GcY59AE,6.561,6.715,/t/dd00099
580690,Q_p6GcY59AE,7.398,7.495,/m/07qcpgn
580691,Q_p6GcY59AE,8.015,8.121,/m/07qcpgn
580692,Q_p6GcY59AE,8.714,8.941,/m/02fs_r
580693,Q_p6GcY59AE,9.136000000000001,9.234,/m/07qjznt
580694,Q_p6GcY59AE,9.388,9.494,/m/07qjznt
580695,Q_p6GcY59AE,9.745,10.0,/m/07qjznt
581084,7JZCk4RnlMk,0.0,1.3030000000000002,/m/07pn_8q
581085,7JZCk4RnlMk,0.0,10.0,/m/04rlf
581086,7JZCk4RnlMk,0.004,10.0,/m/05zppz
581087,7JZCk4RnlMk,7.784,8.155,/m/07pn_8q
581088,7JZCk4RnlMk,8.849,10.0,/m/07pn_8q
581572,ARtRoz6pQMI,0.0,2.231,/m/0838f
581573,ARtRoz6pQMI,0.0,10.0,/m/03m9d0z
581574,ARtRoz6pQMI,0.16,0.355,/m/020bb7
581575,ARtRoz6pQMI,0.655,0.94,/m/020bb7
581576,ARtRoz6pQMI,0.8340000000000001,2.2640000000000002,/m/05zppz
581577,ARtRoz6pQMI,1.167,1.386,/m/020bb7
581578,ARtRoz6pQMI,1.646,2.215,/t/dd00109
581579,ARtRoz6pQMI,2.207,2.5639999999999996,/m/09ddx
581580,ARtRoz6pQMI,2.67,2.8810000000000002,/t/dd00099
581581,ARtRoz6pQMI,3.466,3.563,/m/07qjznt
581582,ARtRoz6pQMI,4.002,4.782,/m/09ddx
581583,ARtRoz6pQMI,5.001,5.611000000000001,/m/09ddx
581584,ARtRoz6pQMI,5.846,6.138999999999999,/m/09ddx
581585,ARtRoz6pQMI,6.52,6.789,/m/09ddx
581586,ARtRoz6pQMI,6.983,8.031,/t/dd00092
581587,ARtRoz6pQMI,7.308,7.544,/m/09ddx
581588,ARtRoz6pQMI,8.283,8.413,/m/07qjznt
581589,ARtRoz6pQMI,9.559,9.672,/m/07qjznt
581590,ARtRoz6pQMI,9.689,9.884,/m/04179zz
581591,ARtRoz6pQMI,9.875,9.981,/m/07qjznt
582010,1t_5NMmgrFw,0.0,5.6,/t/dd00099
582011,1t_5NMmgrFw,0.0,10.0,/m/02x984l
582012,1t_5NMmgrFw,1.1640000000000001,4.11,/m/05zppz
582013,1t_5NMmgrFw,4.459,5.704,/m/05zppz
582014,1t_5NMmgrFw,5.949,8.266,/t/dd00099
582015,1t_5NMmgrFw,6.193,6.938,/m/05zppz
582016,1t_5NMmgrFw,7.206,8.266,/m/05zppz
582017,1t_5NMmgrFw,8.312000000000001,8.72,/m/0lyf6
582018,1t_5NMmgrFw,8.906,9.197000000000001,/t/dd00099
582019,1t_5NMmgrFw,9.243,9.568999999999999,/m/05zppz
582020,1t_5NMmgrFw,9.267000000000001,10.0,/m/01j3sz
583078,xiN6XwZNEJo,0.0,0.73,/m/05zppz
583079,xiN6XwZNEJo,0.0,10.0,/m/093_4n
583080,xiN6XwZNEJo,0.29,0.42,/t/dd00099
583081,xiN6XwZNEJo,0.873,0.956,/m/07qjznt
583082,xiN6XwZNEJo,1.016,1.422,/m/05zppz
583083,xiN6XwZNEJo,1.67,2.889,/m/05zppz
583084,xiN6XwZNEJo,1.7080000000000002,1.776,/m/07qjznt
583085,xiN6XwZNEJo,2.701,3.725,/m/04rlf
583086,xiN6XwZNEJo,3.19,4.281000000000001,/m/05zppz
583087,xiN6XwZNEJo,3.755,3.815,/m/07qjznt
583088,xiN6XwZNEJo,3.958,4.056,/m/07qjznt
583089,xiN6XwZNEJo,4.157,4.457,/t/dd00109
583090,xiN6XwZNEJo,4.643,5.199,/m/05zppz
583091,xiN6XwZNEJo,4.944,10.0,/m/04rlf
583092,xiN6XwZNEJo,5.862,6.3660000000000005,/m/05zppz
583292,GHlYCXl8x1k,8.466000000000001,10.0,/m/05zppz
583293,GHlYCXl8x1k,7.285,8.411,/m/0641k
583294,GHlYCXl8x1k,5.886,6.395,/m/0lyf6
583295,GHlYCXl8x1k,0.0,10.0,/t/dd00077
583313,PFa1XVCgPgM,0.0,10.0,/m/04rlf
583314,PFa1XVCgPgM,0.47200000000000003,2.687,/t/dd00003
583315,PFa1XVCgPgM,3.977,10.0,/t/dd00003
583658,-v1_upmXCwI,0.47700000000000004,10.0,/m/027m70_
583659,-v1_upmXCwI,0.509,10.0,/m/04rlf
584551,sYB1vWswqLk,7.276,9.732000000000001,/m/02p01q
584552,sYB1vWswqLk,6.824,6.92,/m/07qjznt
584553,sYB1vWswqLk,0.0,10.0,/t/dd00077
584645,9WoHIoVmHIA,1.5959999999999999,1.9380000000000002,/m/05zppz
584646,9WoHIoVmHIA,7.415,10.0,/m/0brhx
584647,9WoHIoVmHIA,0.0,10.0,/t/dd00077
585048,WHLbGh7WwNY,0.0,10.0,/t/dd00077
585049,WHLbGh7WwNY,0.027999999999999997,0.154,/t/dd00099
585050,WHLbGh7WwNY,0.642,0.768,/t/dd00099
585051,WHLbGh7WwNY,1.103,1.453,/t/dd00099
585052,WHLbGh7WwNY,1.9969999999999999,2.207,/t/dd00099
585053,WHLbGh7WwNY,2.612,2.7510000000000003,/t/dd00099
585054,WHLbGh7WwNY,3.24,3.408,/t/dd00099
585055,WHLbGh7WwNY,3.966,4.1339999999999995,/t/dd00099
585056,WHLbGh7WwNY,4.623,4.763,/t/dd00099
585057,WHLbGh7WwNY,5.182,5.335,/t/dd00099
585058,WHLbGh7WwNY,5.81,5.9639999999999995,/t/dd00099
585059,WHLbGh7WwNY,6.397,6.732,/t/dd00099
585060,WHLbGh7WwNY,6.955,7.1370000000000005,/t/dd00099
585061,WHLbGh7WwNY,7.082999999999999,7.426,/m/07s02z0
585062,WHLbGh7WwNY,7.694,8.338,/t/dd00099
585063,WHLbGh7WwNY,8.729,8.966000000000001,/t/dd00099
585064,WHLbGh7WwNY,9.427,9.567,/t/dd00099
585750,SZ7KaU9P4v0,0.0,9.144,/m/01m4t
585751,SZ7KaU9P4v0,0.0,10.0,/m/093_4n
586050,3LgtHjcwPyE,0.0,5.961,/m/03q5_w
586051,3LgtHjcwPyE,5.99,10.0,/t/dd00077
586052,3LgtHjcwPyE,6.319,6.473,/t/dd00099
586053,3LgtHjcwPyE,6.812,7.024,/t/dd00099
586054,3LgtHjcwPyE,7.527,8.367,/m/0lyf6
586055,3LgtHjcwPyE,8.551,8.947000000000001,/m/0lyf6
586056,3LgtHjcwPyE,8.57,8.715,/t/dd00099
586057,3LgtHjcwPyE,9.391,9.517000000000001,/t/dd00099
586161,a1sIgQTCapM,9.686,10.0,/m/04rlf
586162,a1sIgQTCapM,9.454,9.686,/m/096m7z
586163,a1sIgQTCapM,1.5590000000000002,4.959,/m/0c1dj
586164,a1sIgQTCapM,2.909,3.2689999999999997,/t/dd00121
586324,W4qY8rqeTTA,0.0,0.493,/m/01j3sz
586325,W4qY8rqeTTA,0.0,8.999,/m/093_4n
586326,W4qY8rqeTTA,0.627,1.06,/m/0lyf6
586327,W4qY8rqeTTA,1.768,2.201,/m/0dl9sf8
586328,W4qY8rqeTTA,4.176,4.978,/m/03q5_w
586329,W4qY8rqeTTA,6.222,6.952999999999999,/m/01j3sz
586330,W4qY8rqeTTA,6.827000000000001,7.386,/m/0lyf6
586331,W4qY8rqeTTA,8.559,8.81,/m/09l8g
586400,2XWvkxl3E6k,7.977,8.491,/m/01w250
586401,2XWvkxl3E6k,7.984,8.506,/m/028ght
586402,2XWvkxl3E6k,0.0,7.941,/m/04rlf
586403,2XWvkxl3E6k,5.899,7.899,/m/05zppz
587204,pBOIODl8aJI,7.117999999999999,10.0,/m/025rv6n
587205,pBOIODl8aJI,0.0,10.0,/m/093_4n
587314,r4UhqWUHge8,0.0,10.0,/m/07s34ls
587423,0Hz4R_m0hmI,0.0,0.19699999999999998,/m/05zppz
587424,0Hz4R_m0hmI,0.0,10.0,/t/dd00066
587425,0Hz4R_m0hmI,0.34,1.188,/m/02mfyn
587426,0Hz4R_m0hmI,0.469,0.564,/m/020bb7
587427,0Hz4R_m0hmI,0.774,0.862,/m/020bb7
587428,0Hz4R_m0hmI,1.371,2.1790000000000003,/m/02mfyn
587429,0Hz4R_m0hmI,2.1390000000000002,3.2319999999999998,/m/05zppz
587430,0Hz4R_m0hmI,2.397,2.688,/m/02mfyn
587431,0Hz4R_m0hmI,2.682,3.395,/m/020bb7
587432,0Hz4R_m0hmI,3.415,3.8489999999999998,/m/0lyf6
587433,0Hz4R_m0hmI,3.802,10.0,/m/05zppz
587434,0Hz4R_m0hmI,5.513,10.0,/m/020bb7
587435,0Hz4R_m0hmI,7.257000000000001,7.773,/m/0912c9
587770,5hZDNqoi15I,0.0,10.0,/m/0bzvm2
587771,5hZDNqoi15I,0.0,10.0,/t/dd00077
587772,5hZDNqoi15I,0.077,0.307,/t/dd00099
587773,5hZDNqoi15I,0.102,0.805,/m/0c1dj
587774,5hZDNqoi15I,2.125,2.51,/m/07pbtc8
587775,5hZDNqoi15I,2.727,3.892,/m/0c1dj
587776,5hZDNqoi15I,2.74,2.945,/m/07pbtc8
587777,5hZDNqoi15I,3.137,3.38,/t/dd00077
587778,5hZDNqoi15I,3.6239999999999997,3.7769999999999997,/m/07pbtc8
587779,5hZDNqoi15I,4.1610000000000005,5.647,/m/0c1dj
587780,5hZDNqoi15I,4.526,6.246,/m/06h7j
587781,5hZDNqoi15I,6.257000000000001,9.816,/m/07p6fty
587782,5hZDNqoi15I,6.978,7.145,/m/07pbtc8
587783,5hZDNqoi15I,7.273,7.401,/m/07pbtc8
587784,5hZDNqoi15I,7.542000000000001,7.695,/m/07pbtc8
587785,5hZDNqoi15I,7.707999999999999,7.8870000000000005,/t/dd00099
587786,5hZDNqoi15I,8.693999999999999,8.912,/t/dd00099
587937,NWxMLHYEJN0,3.984,4.441,/m/05zppz
587938,NWxMLHYEJN0,0.0,7.882000000000001,/m/07p7b8y
587939,NWxMLHYEJN0,8.008,10.0,/m/093_4n
587940,NWxMLHYEJN0,9.937000000000001,10.0,/m/0dgw9r
588667,_5fG1XSwOHY,0.0,1.705,/m/05zppz
588668,_5fG1XSwOHY,0.0,10.0,/m/0838f
588669,_5fG1XSwOHY,0.0,10.0,/m/0bzvm2
588670,_5fG1XSwOHY,0.0,10.0,/t/dd00077
588671,_5fG1XSwOHY,0.191,0.366,/t/dd00092
588672,_5fG1XSwOHY,1.1420000000000001,1.652,/t/dd00092
588673,_5fG1XSwOHY,1.29,1.36,/m/07pbtc8
588674,_5fG1XSwOHY,1.4069999999999998,1.482,/m/07pbtc8
588675,_5fG1XSwOHY,1.63,1.699,/m/07pbtc8
588676,_5fG1XSwOHY,1.784,1.869,/m/07pbtc8
588677,_5fG1XSwOHY,1.9809999999999999,3.0639999999999996,/m/0lyf6
588678,_5fG1XSwOHY,3.1439999999999997,4.105,/m/05zppz
588679,_5fG1XSwOHY,6.537000000000001,7.185,/m/05zppz
588680,_5fG1XSwOHY,8.767999999999999,9.373,/m/05zppz
588894,jF_iSssgFr0,0.0,0.551,/m/02zsn
588895,jF_iSssgFr0,0.0,8.222000000000001,/t/dd00077
588896,jF_iSssgFr0,0.502,0.58,/m/07qjznt
588897,jF_iSssgFr0,0.58,4.87,/m/07r81j2
588898,jF_iSssgFr0,3.536,4.3580000000000005,/m/02zsn
588899,jF_iSssgFr0,4.879,5.565,/m/0jbk
588900,jF_iSssgFr0,5.565,5.7010000000000005,/t/dd00099
588901,jF_iSssgFr0,5.565,6.1739999999999995,/m/01j3sz
588902,jF_iSssgFr0,6.058,6.754,/m/096m7z
588903,jF_iSssgFr0,6.966,7.942,/m/02zsn
588904,jF_iSssgFr0,7.5360000000000005,8.222000000000001,/m/07r81j2
588905,jF_iSssgFr0,8.686,10.0,/m/04rlf
588906,jF_iSssgFr0,8.705,10.0,/t/dd00077
588907,jF_iSssgFr0,8.841000000000001,10.0,/m/02fs_r
588908,jF_iSssgFr0,9.874,10.0,/m/0dgw9r
589146,p41gzO8pd4k,2.97,4.829,/m/05zppz
589147,p41gzO8pd4k,5.602,8.977,/m/09f96
589148,p41gzO8pd4k,1.35,2.773,/m/09l8g
589149,p41gzO8pd4k,0.0,8.977,/m/09xqv
589150,p41gzO8pd4k,0.0,8.977,/m/0jbk
589151,p41gzO8pd4k,5.379,5.53,/t/dd00099
589307,2zukaXFwhdA,0.0,1.307,/m/05zppz
589308,2zukaXFwhdA,0.0,10.0,/t/dd00077
589309,2zukaXFwhdA,0.764,0.9329999999999999,/m/02fs_r
589310,2zukaXFwhdA,1.409,1.5830000000000002,/t/dd00099
589311,2zukaXFwhdA,1.598,1.929,/t/dd00109
589312,2zukaXFwhdA,1.921,2.425,/t/dd00138
589313,2zukaXFwhdA,3.301,5.1339999999999995,/m/05zppz
589314,2zukaXFwhdA,3.307,3.378,/t/dd00099
589315,2zukaXFwhdA,3.929,4.496,/m/056r_1
589316,2zukaXFwhdA,5.763999999999999,6.1339999999999995,/m/056r_1
589317,2zukaXFwhdA,6.441,6.535,/m/056r_1
589318,2zukaXFwhdA,6.646,6.732,/m/056r_1
589319,2zukaXFwhdA,7.48,7.6770000000000005,/m/056r_1
589320,2zukaXFwhdA,7.937,8.496,/m/024dl
589321,2zukaXFwhdA,7.941,8.133,/m/056r_1
589322,2zukaXFwhdA,8.551,8.787,/m/056r_1
589323,2zukaXFwhdA,8.591000000000001,8.811,/m/024dl
589324,2zukaXFwhdA,8.953,9.173,/m/056r_1
589325,2zukaXFwhdA,9.267999999999999,10.0,/m/024dl
589841,PyVuHAskeUg,0.0,10.0,/m/02rr_
589842,PyVuHAskeUg,0.0,10.0,/m/04rlf
589923,alMl2-3KfV8,8.072000000000001,10.0,/m/04rlf
589924,alMl2-3KfV8,7.843,8.11,/m/07pggtn
589925,alMl2-3KfV8,3.68,3.958,/m/07st88b
589926,alMl2-3KfV8,8.004,10.0,/m/09l8g
589927,alMl2-3KfV8,7.495,7.834,/m/0c1dj
589928,alMl2-3KfV8,5.309,7.278,/m/0h2mp
589929,alMl2-3KfV8,1.732,2.0,/t/dd00099
590130,7f4Xh502cu8,0.0,0.377,/m/0lyf6
590131,7f4Xh502cu8,0.0,10.0,/m/0dv3j
590132,7f4Xh502cu8,0.0,10.0,/t/dd00077
590133,7f4Xh502cu8,0.419,2.5140000000000002,/m/02zsn
590134,7f4Xh502cu8,1.207,1.56,/t/dd00109
590135,7f4Xh502cu8,1.954,2.064,/t/dd00099
590136,7f4Xh502cu8,2.2030000000000003,2.272,/t/dd00099
590137,7f4Xh502cu8,2.5140000000000002,2.645,/t/dd00099
590138,7f4Xh502cu8,3.1639999999999997,3.3089999999999997,/t/dd00099
590139,7f4Xh502cu8,3.766,3.904,/m/07qjznt
590140,7f4Xh502cu8,4.077,4.243,/t/dd00099
590141,7f4Xh502cu8,6.152,6.255,/m/07qjznt
590142,7f4Xh502cu8,6.705,7.41,/m/02zsn
590143,7f4Xh502cu8,7.604,9.283999999999999,/m/02zsn
590144,7f4Xh502cu8,9.201,9.72,/m/0lyf6
590145,7f4Xh502cu8,9.741,10.0,/m/02zsn
590705,w9EaZnTnqjc,5.142,10.0,/m/01h8n0
590706,w9EaZnTnqjc,3.2680000000000002,4.78,/m/02dgv
590707,w9EaZnTnqjc,8.976,10.0,/m/05zppz
590708,w9EaZnTnqjc,9.63,9.795,/m/07pggtn
590709,w9EaZnTnqjc,1.811,1.89,/m/07qcpgn
590710,w9EaZnTnqjc,8.882,10.0,/m/093_4n
590711,w9EaZnTnqjc,8.354,8.89,/m/0dgw9r
590712,w9EaZnTnqjc,5.669,6.205,/m/0h0rv
590713,w9EaZnTnqjc,7.898,7.976,/t/dd00099
590719,NrZA3gyQ__Q,0.0,10.0,/m/04rlf
590720,NrZA3gyQ__Q,0.268,10.0,/m/01h8n0
590721,NrZA3gyQ__Q,0.28,1.653,/m/02zsn
590722,NrZA3gyQ__Q,1.921,3.609,/m/02zsn
590723,NrZA3gyQ__Q,2.165,2.398,/m/02fs_r
590724,NrZA3gyQ__Q,3.842,5.402,/m/05zppz
590725,NrZA3gyQ__Q,4.715,7.905,/m/02zsn
590726,NrZA3gyQ__Q,5.926,6.182,/m/01b_21
590727,NrZA3gyQ__Q,6.1579999999999995,6.461,/m/02fs_r
590728,NrZA3gyQ__Q,6.193,6.671,/m/0lyf6
590729,NrZA3gyQ__Q,6.869,7.474,/m/01b_21
590730,NrZA3gyQ__Q,7.5089999999999995,8.149,/m/0lyf6
590731,NrZA3gyQ__Q,8.161,8.894,/m/01b_21
590732,NrZA3gyQ__Q,8.533,10.0,/m/02zsn
590733,NrZA3gyQ__Q,8.789,9.465,/m/0lyf6
590734,NrZA3gyQ__Q,9.476,10.0,/m/01b_21
591034,XjjxnpDBzBc,0.0,0.054000000000000006,/t/dd00099
591035,XjjxnpDBzBc,0.0,10.0,/m/093_4n
591036,XjjxnpDBzBc,0.11900000000000001,1.3619999999999999,/m/05zppz
591037,XjjxnpDBzBc,0.691,0.98,/t/dd00099
591038,XjjxnpDBzBc,1.557,2.312,/t/dd00099
591039,XjjxnpDBzBc,2.694,2.8489999999999998,/t/dd00099
591040,XjjxnpDBzBc,2.725,3.3689999999999998,/m/05zppz
591041,XjjxnpDBzBc,3.109,3.247,/t/dd00099
591042,XjjxnpDBzBc,3.4739999999999998,3.596,/t/dd00099
591043,XjjxnpDBzBc,3.693,4.295,/t/dd00109
591044,XjjxnpDBzBc,4.449,5.026,/t/dd00099
591045,XjjxnpDBzBc,4.7010000000000005,5.164,/t/dd00109
591046,XjjxnpDBzBc,5.2860000000000005,6.138999999999999,/m/05zppz
591047,XjjxnpDBzBc,6.196000000000001,6.569,/t/dd00099
591048,XjjxnpDBzBc,6.561,7.528,/m/05zppz
591049,XjjxnpDBzBc,7.6579999999999995,7.95,/m/05zppz
591050,XjjxnpDBzBc,8.152999999999999,8.308,/m/07qjznt
591051,XjjxnpDBzBc,8.177999999999999,8.73,/m/05zppz
591052,XjjxnpDBzBc,9.835,9.965,/t/dd00099
591444,5ltzekqKM7k,8.527999999999999,9.024,/m/01j3sz
591445,5ltzekqKM7k,2.339,4.63,/m/04rlf
591446,5ltzekqKM7k,8.868,10.0,/m/05zppz
591447,5ltzekqKM7k,2.0709999999999997,2.142,/m/07qjznt
591448,5ltzekqKM7k,0.0,10.0,/m/093_4n
591475,GA2FSGE7lEg,0.0,10.0,/t/dd00077
591476,GA2FSGE7lEg,0.155,0.272,/m/07rbp7_
591477,GA2FSGE7lEg,0.498,0.629,/m/07rbp7_
591478,GA2FSGE7lEg,0.828,0.9109999999999999,/m/07rbp7_
591479,GA2FSGE7lEg,1.124,1.2409999999999999,/m/07rbp7_
591480,GA2FSGE7lEg,1.406,1.536,/m/07rbp7_
591481,GA2FSGE7lEg,1.736,1.825,/m/07rbp7_
591482,GA2FSGE7lEg,2.024,2.155,/m/07rbp7_
591483,GA2FSGE7lEg,2.333,2.437,/m/07rbp7_
591484,GA2FSGE7lEg,2.6289999999999996,2.773,/m/07rbp7_
591485,GA2FSGE7lEg,2.938,3.0410000000000004,/m/07rbp7_
591486,GA2FSGE7lEg,3.22,3.3710000000000004,/m/07rbp7_
591487,GA2FSGE7lEg,3.557,3.715,/m/07rbp7_
591488,GA2FSGE7lEg,3.88,3.9619999999999997,/m/07rbp7_
591489,GA2FSGE7lEg,4.155,4.313,/m/07rbp7_
591490,GA2FSGE7lEg,4.498,4.643,/m/07rbp7_
591491,GA2FSGE7lEg,4.815,4.973,/m/07rbp7_
591492,GA2FSGE7lEg,5.124,5.557,/m/07rbp7_
591493,GA2FSGE7lEg,5.99,6.1339999999999995,/m/07rbp7_
591494,GA2FSGE7lEg,6.402,6.705,/m/07rbp7_
591495,GA2FSGE7lEg,6.952000000000001,7.371,/m/07rbp7_
591496,GA2FSGE7lEg,7.55,7.949,/m/07rbp7_
591497,GA2FSGE7lEg,8.423,8.601,/m/07rbp7_
591498,GA2FSGE7lEg,8.808,9.124,/m/07rbp7_
591499,GA2FSGE7lEg,9.371,9.763,/m/07rbp7_
591654,S7qYg5Xje74,0.0,10.0,/m/03qtwd
591655,S7qYg5Xje74,0.008,10.0,/m/07p6fty
591656,S7qYg5Xje74,0.038,5.109,/t/dd00003
591657,S7qYg5Xje74,2.6489999999999996,3.138,/m/01j3sz
591658,S7qYg5Xje74,3.4760000000000004,3.988,/m/028ght
591659,S7qYg5Xje74,7.502000000000001,8.397,/m/028ght
591660,S7qYg5Xje74,8.322000000000001,9.436,/t/dd00003
592167,--aaILOrkII,0.0,0.6559999999999999,/t/dd00099
592168,--aaILOrkII,0.0,10.0,/m/093_4n
592169,--aaILOrkII,0.88,1.2009999999999998,/m/073cg4
592170,--aaILOrkII,1.341,1.6340000000000001,/t/dd00099
592171,--aaILOrkII,1.69,2.039,/m/073cg4
592172,--aaILOrkII,2.193,2.542,/t/dd00099
592173,--aaILOrkII,2.6260000000000003,3.017,/m/073cg4
592174,--aaILOrkII,3.142,3.478,/t/dd00099
592175,--aaILOrkII,3.617,4.064,/m/073cg4
592176,--aaILOrkII,3.9389999999999996,4.413,/t/dd00099
592177,--aaILOrkII,4.511,5.126,/m/05zppz
592178,--aaILOrkII,4.958,5.419,/t/dd00099
592179,--aaILOrkII,5.712000000000001,6.746,/t/dd00099
592180,--aaILOrkII,6.955,8.953,/t/dd00099
592181,--aaILOrkII,9.05,10.0,/m/05zppz
592182,--aaILOrkII,9.344,10.0,/t/dd00099
592241,z6evA_Zskqk,0.0,10.0,/t/dd00066
592242,z6evA_Zskqk,0.179,0.423,/m/07pggtn
592243,z6evA_Zskqk,1.511,1.844,/m/07pggtn
592244,z6evA_Zskqk,3.71,3.9819999999999998,/m/07pggtn
592245,z6evA_Zskqk,5.204,5.577999999999999,/m/07pggtn
592246,z6evA_Zskqk,6.53,6.7989999999999995,/m/07pggtn
592247,z6evA_Zskqk,7.145,9.494,/m/07pggtn
592461,spv-xSopCu0,0.13,10.0,/m/0c1dj
592462,spv-xSopCu0,4.898,5.093,/m/07r5v4s
592463,spv-xSopCu0,8.017999999999999,8.187999999999999,/m/07r5v4s
592481,gX9OuOKLLTQ,1.433,10.0,/m/04rlf
592482,gX9OuOKLLTQ,9.772,9.984,/m/05zppz
592483,gX9OuOKLLTQ,0.0,1.4569999999999999,/t/dd00077
592484,gX9OuOKLLTQ,7.827000000000001,7.945,/t/dd00099
592544,HI3JH3KM72k,0.0,10.0,/m/0838f
592545,HI3JH3KM72k,0.0,10.0,/m/0c1dj
593014,kzSPdow5IF8,0.11599999999999999,3.005,/m/0c1dj
593015,kzSPdow5IF8,3.159,5.952000000000001,/m/0242l
593016,kzSPdow5IF8,6.1739999999999995,6.609,/m/09x0r
593017,kzSPdow5IF8,6.1739999999999995,10.0,/t/dd00077
593018,kzSPdow5IF8,6.609,10.0,/m/02zsn
593556,Z0oM4laQgfg,0.0,1.617,/m/05x_td
593557,Z0oM4laQgfg,0.0,9.751,/t/dd00077
593558,Z0oM4laQgfg,1.412,1.903,/m/06wzb
593559,Z0oM4laQgfg,1.889,4.564,/m/05x_td
593560,Z0oM4laQgfg,4.373,4.931,/m/06wzb
593561,Z0oM4laQgfg,4.931,7.709,/m/05x_td
593562,Z0oM4laQgfg,7.586,8.437000000000001,/m/06wzb
593563,Z0oM4laQgfg,8.743,8.968,/m/05zppz
593951,h69Abo_MwTE,0.0,1.37,/m/04rlf
593952,h69Abo_MwTE,0.0,3.182,/m/07sq110
593953,h69Abo_MwTE,1.338,1.76,/m/05zppz
593954,h69Abo_MwTE,2.044,2.54,/m/05zppz
593955,h69Abo_MwTE,3.352,4.993,/m/05zppz
593956,h69Abo_MwTE,4.831,8.023,/m/04rlf
593957,h69Abo_MwTE,5.9110000000000005,6.292999999999999,/m/07s2xch
593958,h69Abo_MwTE,6.277,6.667000000000001,/m/07qnq_y
594188,5gq7O5yLl6M,0.0,9.062000000000001,/m/04rlf
594189,5gq7O5yLl6M,0.769,1.61,/m/05zppz
594190,5gq7O5yLl6M,0.9059999999999999,1.4980000000000002,/t/dd00006
594191,5gq7O5yLl6M,0.991,1.256,/m/07bjf
594192,5gq7O5yLl6M,1.7280000000000002,2.638,/m/05zppz
594193,5gq7O5yLl6M,2.147,2.405,/m/07bjf
594194,5gq7O5yLl6M,3.008,3.178,/m/07bjf
594195,5gq7O5yLl6M,3.7030000000000003,5.029,/m/05zppz
594196,5gq7O5yLl6M,3.784,5.053999999999999,/t/dd00006
594197,5gq7O5yLl6M,4.886,5.769,/m/0l14jd
594198,5gq7O5yLl6M,5.053999999999999,5.707999999999999,/m/07qcpgn
594199,5gq7O5yLl6M,5.707999999999999,6.885,/m/05zppz
594200,5gq7O5yLl6M,6.02,6.836,/t/dd00006
594201,5gq7O5yLl6M,6.8,7.69,/m/0l14jd
594202,5gq7O5yLl6M,7.735,9.062000000000001,/t/dd00006
594374,G_HFPXAXqnM,0.0,10.0,/m/02pjr4
594375,G_HFPXAXqnM,1.006,1.1520000000000001,/t/dd00099
594376,G_HFPXAXqnM,3.1430000000000002,3.365,/t/dd00099
594377,G_HFPXAXqnM,4.381,4.651,/t/dd00099
594378,G_HFPXAXqnM,5.446000000000001,5.632999999999999,/t/dd00099
594379,G_HFPXAXqnM,7.95,8.095,/t/dd00099
594380,G_HFPXAXqnM,9.008,9.802999999999999,/m/02zsn
594779,GCYra4Z6wmc,0.0,0.309,/m/05zppz
594780,GCYra4Z6wmc,0.0,10.0,/m/02_41
594781,GCYra4Z6wmc,0.0,10.0,/m/03m9d0z
594782,GCYra4Z6wmc,0.0,10.0,/m/0bzvm2
594783,GCYra4Z6wmc,0.008,10.0,/m/07rv9rh
594784,GCYra4Z6wmc,2.363,3.2430000000000003,/m/05zppz
594785,GCYra4Z6wmc,3.5439999999999996,10.0,/m/0_1c
594786,GCYra4Z6wmc,4.131,4.56,/t/dd00099
594787,GCYra4Z6wmc,5.199,5.672999999999999,/t/dd00099
